away_score,home_score,away_team,home_team,match_date,match_id,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,cardType,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,team,player,event,outcome,period_value,period_name,qual_Zone,qual_PassEndX,qual_PassEndY,qual_Length,qual_Angle,qual_Longball,qual_OppositeRelatedEvent,qual_Defensive,qual_Offensive,qual_HeadPass,qual_StandingSave,qual_ThrowIn,qual_Chipped,qual_MissRight,qual_MissLeft,qual_Cross,qual_CornerTaken,qual_LeftFoot,qual_Head,qual_RightFoot,qual_Foul,qual_RelatedEventId,qual_Yellow,qual_FreekickTaken,qual_LeadingToAttempt,qual_ShotAssist,qual_KeyPass,qual_RegularPlay,qual_Assisted,qual_BoxLeft,qual_HighRight,qual_GoalMouthY,qual_GoalMouthZ,qual_IndividualPlay,qual_GoalKick,qual_LayOff,qual_IntentionalAssist,qual_BoxCentre,qual_BlockedX,qual_BlockedY,qual_FirstTouch,qual_LowCentre,qual_ParriedDanger,qual_Hands,qual_KeeperSaveInTheBox,qual_LowRight,qual_Blocked,qual_OutfielderBlock,qual_LowLeft,qual_ThrowinSetPiece,qual_ParriedSafe,qual_DivingSave,qual_FromCorner,qual_SmallBoxRight,qual_PlayerCaughtOffside,qual_IndirectFreekickTaken,qual_OverRun,qual_Throughball,qual_HighClaim,qual_BoxRight,qual_Volley,qual_GoalDisallowed,qual_KeeperThrow,qual_Collected,qual_PlayerPosition,qual_JerseyNumber,qual_FormationSlot,qual_InvolvedPlayers,qual_TeamFormation,qual_TeamPlayerFormation,qual_CaptainPlayerId,qual_DeepBoxRight,qual_OutOfBoxCentre,qual_BigChanceCreated,qual_HighCentre,qual_BigChance,qual_SmallBoxCentre,qual_KeeperSaveInSixYard,qual_MissHigh,qual_Red,qual_KeeperSaveObox,qual_BlockedCross,qual_SetPiece,qual_HighLeft
0,0,Iran,Belgium,2026-06-21,1953879,2945175405.0,447,43,38.0,339,75.7,68.2,43,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.10'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,73084.0,87.1,69.9,,,,,,,,,Belgium,Kevin De Bruyne,Pass,Successful,1,FirstHalf,Center,87.1,69.9,12.0,0.10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175409.0,448,43,40.0,339,86.4,65.2,43,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.56'}]","[91, 120, 29, 35, 38, 217, 218]",True,113994.0,86.1,62.1,,,,,,,,,Belgium,Leandro Trossard,Pass,Unsuccessful,1,FirstHalf,Center,86.1,62.1,2.1,4.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175415.0,245,43,41.0,1293,13.8,36.0,43,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,457078.0,,,,,,,,,,,Iran,Hossein Kanani,BallTouch,Successful,1,FirstHalf,Back,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175421.0,449,43,42.0,339,83.6,51.5,43,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 15, 'displayName': 'SavedShot'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '50.8'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19.0'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '85.0'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '51.4'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '246'}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}]","[91, 10, 1, 3, 11, 13]",True,365308.0,,,,,,19.0,50.8,True,85.0,51.4,Belgium,Alexis Saelemaekers,SavedShot,Successful,1,FirstHalf,Center,False,False,False,False,False,246,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,50.8,19.0,False,False,False,False,True,85.0,51.4,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175429.0,246,43,42.0,1293,15.3,48.0,43,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 10, 'displayName': 'Save'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '449'}]","[91, 58]",True,457077.0,,,,,,,,,,,Iran,Shoja Khalilzadeh,Save,Successful,1,FirstHalf,Back,False,False,False,False,False,449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175523.0,451,44,3.0,339,43.0,100.0,44,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.40'}]","[91, 212, 35, 38, 216]",True,129832.0,40.9,90.9,,,,,,,,,Belgium,Brandon Mechele,Pass,Successful,1,FirstHalf,Back,40.9,90.9,7.1,4.40,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175539.0,452,44,4.0,339,43.1,82.6,44,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.64'}]","[91, 117, 30, 35, 38, 216, 218]",True,399999.0,41.5,48.1,,,,,,,,,Belgium,Nicolas Raskin,Pass,Successful,1,FirstHalf,Back,41.5,48.1,23.5,4.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175549.0,453,44,7.0,339,53.8,40.9,44,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.02'}]","[91, 117, 30, 35, 37, 216, 218]",True,414495.0,48.4,58.3,,,,,,,,,Belgium,Nathan Ngoy,Pass,Successful,1,FirstHalf,Back,48.4,58.3,13.1,2.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175563.0,454,44,9.0,339,52.8,57.7,44,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.03'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,399999.0,59.2,74.2,,,,,,,,,Belgium,Nicolas Raskin,Pass,Successful,1,FirstHalf,Center,59.2,74.2,13.1,1.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175565.0,455,44,13.0,339,64.2,75.6,44,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.57'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,73084.0,71.3,66.1,,,,,,,,,Belgium,Kevin De Bruyne,Pass,Successful,1,FirstHalf,Center,71.3,66.1,9.9,5.57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Iran,Belgium,2026-06-21,1953879,2945175571.0,456,44,13.0,339,71.3,66.1,44,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.3'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.89'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,136345.0,60.7,70.3,,,,,,,,,Belgium,Youri Tielemans,Pass,Successful,1,FirstHalf,Center,60.7,70.3,11.5,2.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
