away_score,home_score,away_team,home_team,match_date,match_id,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,team,player,event,outcome,period_value,period_name,qual_Zone,qual_PassEndX,qual_PassEndY,qual_Length,qual_Angle,qual_OppositeRelatedEvent,qual_Offensive,qual_Defensive,qual_Longball,qual_Chipped,qual_Head,qual_ThrowIn,qual_HeadPass,qual_LayOff,qual_StandingSave,qual_Cross,qual_LeftFoot,qual_BlockedCross,qual_RightFoot,qual_ShotAssist,qual_KeyPass,qual_OutOfBoxCentre,qual_RegularPlay,qual_Assisted,qual_RelatedEventId,qual_HighRight,qual_GoalMouthY,qual_GoalMouthZ,qual_IndividualPlay,qual_FirstTouch,qual_MissHigh,qual_GoalKick,qual_PlayerCaughtOffside,qual_FreekickTaken,qual_IndirectFreekickTaken,qual_MissLeft,qual_CornerTaken,qual_Throughball,qual_IntentionalAssist,qual_BigChanceCreated,qual_SmallBoxLeft,qual_MissRight,qual_OneOnOne,qual_ThrowinSetPiece,qual_BigChance,qual_BoxCentre,qual_Blocked,qual_BlockedX,qual_BlockedY,qual_OutfielderBlock,qual_LowLeft,qual_ParriedDanger,qual_DivingSave,qual_Hands,qual_KeeperSaveObox,qual_BoxLeft,qual_LeadingToAttempt,qual_LowCentre,qual_ParriedSafe,qual_KeeperSaveInTheBox,qual_KeeperThrow,qual_LowRight,qual_Foul,qual_LeadingToGoal,qual_SmallBoxCentre,qual_FromCorner,qual_HighClaim,qual_InvolvedPlayers,qual_PlayerPosition,qual_JerseyNumber,qual_TeamFormation,qual_TeamPlayerFormation,qual_CaptainPlayerId,qual_BoxRight,qual_FormationSlot,qual_Yellow,qual_HighLeft,qual_Volley,qual_FastBreak,qual_SmallBoxRight,qual_DirectFreekick,qual_HighCentre,qual_IntentionalGoalAssist,qual_SetPiece
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521383.0,290,30,46.0,339,67.5,23.8,30,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.27'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,141169.0,74.2,7.2,,,,,,,,,,Belgium,Timothy Castagne,Pass,Successful,1,FirstHalf,Right,74.2,7.2,13.3,5.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521389.0,291,30,48.0,339,73.4,9.0,30,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 4, 'displayName': 'Throughball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.56'}]","[91, 120, 29, 130, 36, 37, 217, 218]",True,113994.0,97.3,32.2,,,,,,,,,,Belgium,Leandro Trossard,Pass,Unsuccessful,1,FirstHalf,Center,97.3,32.2,29.6,0.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521393.0,196,30,51.0,1918,2.7,67.8,30,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 54, 'displayName': 'Smother'}","{'value': 1, 'displayName': 'Successful'}",[],"[91, 114]",True,134040.0,,,,,,,,,,,,New Zealand,Max Crocombe,Smother,Successful,1,FirstHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521395.0,197,30,52.0,1918,10.4,61.9,30,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 52, 'displayName': 'KeeperPickup'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,134040.0,,,,,,,,,,,,New Zealand,Max Crocombe,KeeperPickup,Successful,1,FirstHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521401.0,198,30,53.0,1918,10.3,66.9,30,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.04'}]","[91, 36, 37, 215, 218]",True,134040.0,28.5,67.9,,,,,,,,,,New Zealand,Max Crocombe,Pass,Successful,1,FirstHalf,Back,28.5,67.9,19.1,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521405.0,199,30,56.0,1918,28.3,67.2,30,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.78'}]","[91, 117, 30, 35, 38, 215, 218]",True,395377.0,20.5,58.3,,,,,,,,,,New Zealand,Joe Bell,Pass,Successful,1,FirstHalf,Back,20.5,58.3,10.2,3.78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521411.0,200,31,2.0,1918,24.2,42.7,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.75'}]","[91, 117, 30, 36, 38, 215, 218]",True,443658.0,29.8,37.6,,,,,,,,,,New Zealand,Marko Stamenic,Pass,Successful,1,FirstHalf,Back,29.8,37.6,6.8,5.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521419.0,201,31,6.0,1918,32.4,65.1,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.23'}]","[91, 117, 30, 36, 37, 216, 218]",True,137327.0,39.2,94.3,,,,,,,,,,New Zealand,Ryan Thomas,Pass,Successful,1,FirstHalf,Back,39.2,94.3,21.1,1.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521421.0,202,31,14.0,1918,37.6,77.5,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.37'}]","[91, 117, 30, 35, 38, 215, 218]",True,455336.0,29.2,41.2,,,,,,,,,,New Zealand,Elijah Just,Pass,Successful,1,FirstHalf,Back,29.2,41.2,26.2,4.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521425.0,203,31,18.0,1918,26.9,37.2,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.81'}]","[91, 117, 30, 36, 37, 215, 218]",True,483919.0,33.0,47.1,,,,,,,,,,New Zealand,Finn Surman,Pass,Successful,1,FirstHalf,Back,33.0,47.1,9.3,0.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521429.0,204,31,20.0,1918,33.9,42.6,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.81'}]","[91, 117, 30, 36, 38, 216, 218]",True,455336.0,46.5,32.7,,,,,,,,,,New Zealand,Elijah Just,Pass,Successful,1,FirstHalf,Back,46.5,32.7,14.8,5.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521431.0,205,31,22.0,1918,46.5,32.8,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.85'}]","[91, 117, 30, 35, 37, 216, 218]",True,379696.0,43.3,49.8,,,,,,,,,,New Zealand,Sarpreet Singh,Pass,Successful,1,FirstHalf,Back,43.3,49.8,12.0,1.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521435.0,206,31,22.0,1918,43.3,49.8,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.05'}]","[91, 117, 30, 35, 38, 216, 218]",True,395377.0,33.7,30.7,,,,,,,,,,New Zealand,Joe Bell,Pass,Successful,1,FirstHalf,Back,33.7,30.7,16.4,4.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521437.0,207,31,24.0,1918,33.1,29.5,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.93'}]","[91, 120, 29, 36, 38, 216, 218]",True,483919.0,59.4,14.4,,,,,,,,,,New Zealand,Finn Surman,Pass,Unsuccessful,1,FirstHalf,Right,59.4,14.4,29.5,5.93,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521443.0,292,31,27.0,339,38.5,91.8,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}]","[91, 120, 29, 36, 38, 216, 218]",True,392647.0,62.2,89.5,,,,,,,,,,Belgium,Maxim De Cuyper,Pass,Unsuccessful,1,FirstHalf,Left,62.2,89.5,24.9,6.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521445.0,208,31,35.0,1918,39.0,14.7,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.50'}]","[91, 117, 30, 36, 38, 216, 218]",True,483919.0,46.8,2.8,,,,,,,,,,New Zealand,Finn Surman,Pass,Successful,1,FirstHalf,Back,46.8,2.8,11.5,5.50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521449.0,209,31,38.0,1918,48.2,3.7,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.7'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '40.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.08'}]","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,114686.0,86.7,8.7,,,,,,,,,,New Zealand,Tim Payne,Pass,Successful,1,FirstHalf,Right,86.7,8.7,40.6,0.08,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521451.0,210,31,44.0,1918,88.0,12.4,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 3, 'displayName': 'TakeOn'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '293'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,455336.0,,,,,,,,,,,,New Zealand,Elijah Just,TakeOn,Unsuccessful,1,FirstHalf,Right,False,False,False,False,293,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521453.0,293,31,44.0,339,12.0,87.6,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 7, 'displayName': 'Tackle'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '210'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,392647.0,,,,,,,,,,,,Belgium,Maxim De Cuyper,Tackle,Successful,1,FirstHalf,Back,False,False,False,False,210,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521457.0,294,31,46.0,339,27.5,72.9,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,136345.0,,,,,,,,,,,,Belgium,Youri Tielemans,BallRecovery,Successful,1,FirstHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521465.0,295,31,46.0,339,27.5,72.9,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.87'}]","[91, 117, 30, 36, 38, 215, 218]",True,136345.0,31.0,38.2,,,,,,,,,,Belgium,Youri Tielemans,Pass,Successful,1,FirstHalf,Back,31.0,38.2,23.9,4.87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521473.0,296,31,51.0,339,37.7,32.1,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.03'}]","[91, 117, 30, 35, 38, 215, 218]",True,113994.0,33.2,23.5,,,,,,,,,,Belgium,Leandro Trossard,Pass,Successful,1,FirstHalf,Back,33.2,23.5,7.5,4.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521475.0,297,31,53.0,339,32.0,21.0,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.01'}]","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,141169.0,65.7,6.4,,,,,,,,,,Belgium,Timothy Castagne,Pass,Successful,1,FirstHalf,Right,65.7,6.4,36.8,6.01,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,1,Belgium,New Zealand,2026-06-27,1953881,2945521479.0,298,31,58.0,339,69.5,6.6,31,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '39.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.95'}]","[91, 120, 124, 128, 36, 37, 217, 218]",True,113994.0,91.5,54.4,,,,,,,,,,Belgium,Leandro Trossard,Pass,Unsuccessful,1,FirstHalf,Center,91.5,54.4,39.9,0.95,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
