away_score,home_score,away_team,home_team,match_date,match_id,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,team,player,event,outcome,period_value,period_name,qual_Zone,qual_PassEndX,qual_PassEndY,qual_Length,qual_Angle,qual_Longball,qual_OppositeRelatedEvent,qual_Offensive,qual_Defensive,qual_HeadPass,qual_ThrowIn,qual_Chipped,qual_StandingSave,qual_Head,qual_Cross,qual_RightFoot,qual_IntentionalAssist,qual_ShotAssist,qual_KeyPass,qual_RegularPlay,qual_Assisted,qual_RelatedEventId,qual_BoxRight,qual_HighCentre,qual_GoalMouthY,qual_GoalMouthZ,qual_BlockedX,qual_BlockedY,qual_FirstTouch,qual_ParriedSafe,qual_Hands,qual_KeeperSaveInTheBox,qual_MissRight,qual_MissLeft,qual_CornerTaken,qual_LeftFoot,qual_LayOff,qual_Foul,qual_FreekickTaken,qual_HighClaim,qual_KeeperThrow,qual_OutOfBoxCentre,qual_HighRight,qual_ThrowinSetPiece,qual_IndividualPlay,qual_MissHigh,qual_GoalKick,qual_BlockedCross,qual_LowLeft,qual_Blocked,qual_OutfielderBlock,qual_OverRun,qual_LowCentre,qual_Collected,qual_KeeperSaveObox,qual_BoxCentre,qual_DivingSave,qual_PlayerPosition,qual_JerseyNumber,qual_FormationSlot,qual_InvolvedPlayers,qual_TeamFormation,qual_TeamPlayerFormation,qual_CaptainPlayerId,qual_ThirtyFivePlusRight,qual_Volley,qual_Yellow,qual_LeadingToAttempt,qual_FastBreak,qual_AerialFoul,qual_BoxLeft,qual_LowRight,qual_Throughball
0,0,Australia,Paraguay,2026-06-26,1953867,2945458039.0,643,71,16,417,28.8,43.6,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,376914.0,,,,,,,,,,,Paraguay,Mauricio,BallRecovery,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458041.0,644,71,17,417,28.8,43.6,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.32'}]","[91, 117, 30, 35, 38, 215, 218]",True,376914.0,21.6,16.9,,,,,,,,,Paraguay,Mauricio,Pass,Successful,2,SecondHalf,Back,21.6,16.9,19.7,4.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458043.0,645,71,20,417,21.8,16.0,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.46'}]","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,392316.0,40.1,30.0,,,,,,,,,Paraguay,Juan José Cáceres,Pass,Unsuccessful,2,SecondHalf,Back,40.1,30.0,21.4,0.46,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458045.0,787,71,23,328,56.7,70.4,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.66'}]","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,323097.0,62.7,63.7,,,,,,,,,Australia,Aiden O'Neill,Pass,Successful,2,SecondHalf,Center,62.7,63.7,7.8,5.66,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458047.0,788,71,24,328,63.0,63.7,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,333365.0,,,,,,,,,,,Australia,Ajdin Hrustic,BallTouch,Successful,2,SecondHalf,Center,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458049.0,789,71,25,328,68.0,74.9,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,477369.0,,,,,,,,,,,Australia,Nestory Irankunda,BallRecovery,Successful,2,SecondHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458057.0,790,71,26,328,69.9,75.3,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.63'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,477369.0,69.2,92.2,,,,,,,,,Australia,Nestory Irankunda,Pass,Successful,2,SecondHalf,Left,69.2,92.2,11.5,1.63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458053.0,647,71,28,417,27.2,7.6,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 74, 'displayName': 'BlockedPass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '791'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,392316.0,,,,,,,,,,,Paraguay,Juan José Cáceres,BlockedPass,Successful,2,SecondHalf,Back,False,False,False,False,False,791,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458061.0,791,71,28,328,70.0,93.9,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.95'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '647'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 120, 29, 36, 38, 217, 218]",True,83249.0,72.8,92.4,,,,,,,,,Australia,Aziz Behich,Pass,Unsuccessful,2,SecondHalf,Left,72.8,92.4,3.1,5.95,False,647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,Australia,Paraguay,2026-06-26,1953867,2945458065.0,793,71,40,328,69.9,100.0,78,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.87'}]","[91, 212, 36, 38, 217]",True,83249.0,72.7,74.3,,,,,,,,,Australia,Aziz Behich,Pass,Unsuccessful,2,SecondHalf,Center,72.7,74.3,19.1,4.87,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
