away_score,home_score,away_team,home_team,match_date,match_id,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,isOwnGoal,team,player,event,outcome,period_value,period_name,qual_Zone,qual_PassEndX,qual_PassEndY,qual_Length,qual_Angle,qual_OppositeRelatedEvent,qual_Offensive,qual_StandingSave,qual_Defensive,qual_ThrowIn,qual_Longball,qual_Cross,qual_LeftFoot,qual_IntentionalAssist,qual_Chipped,qual_ShotAssist,qual_KeyPass,qual_RightFoot,qual_RegularPlay,qual_Assisted,qual_RelatedEventId,qual_BoxRight,qual_MissRight,qual_GoalMouthY,qual_GoalMouthZ,qual_Volley,qual_FirstTouch,qual_GoalKick,qual_MissHigh,qual_Head,qual_HeadPass,qual_MissLeft,qual_CornerTaken,qual_FromCorner,qual_BoxLeft,qual_LowLeft,qual_BlockedX,qual_BlockedY,qual_ParriedSafe,qual_DivingSave,qual_Hands,qual_KeeperSaveInTheBox,qual_LayOff,qual_Foul,qual_Yellow,qual_OutOfBoxCentre,qual_DirectFreekick,qual_Blocked,qual_OutfielderBlock,qual_FreekickTaken,qual_OverRun,qual_SetPiece,qual_LowRight,qual_IndividualPlay,qual_BoxCentre,qual_HighCentre,qual_ParriedDanger,qual_LeadingToGoal,qual_SmallBoxCentre,qual_BigChance,qual_BlockedCross,qual_HighLeft,qual_Throughball,qual_Red,qual_BigChanceCreated,qual_LeadingToAttempt,qual_SixYardBlock,qual_SavedOffline,qual_LastMan,qual_KeeperThrow,qual_PlayerPosition,qual_JerseyNumber,qual_FormationSlot,qual_InvolvedPlayers,qual_TeamFormation,qual_TeamPlayerFormation,qual_CaptainPlayerId,qual_PlayerCaughtOffside,qual_IndirectFreekickTaken,qual_LowCentre,qual_OwnGoal,qual_HighRight,qual_DeepBoxLeft,qual_SmallBoxLeft,qual_HighClaim,qual_OneOnOne
0,6,Qatar,Canada,2026-06-18,1953857,2944923903.0,1,0,0.0,2379,0.0,0.0,0,"{'value': 16, 'displayName': 'PreMatch'}","{'value': 34, 'displayName': 'FormationSet'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 30, 'displayName': 'InvolvedPlayers'}, 'value': '458348,586823,447650,377211,377210,111998,454469,602023,454474,327718,260819,454468,447656,43670,111987,101530,126434,37757,112080,513008,452620,281129,377214,528495,528486,578636'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '1, 13, 14, 23, 2, 16, 5, 4, 15, 8, 11, 21, 22, 3, 6, 7, 9, 10, 12, 17, 18, 19, 20, 24, 25, 26'}, {'type': {'value': 130, 'displayName': 'TeamFormation'}, 'value': '4'}, {'type': {'value': 131, 'displayName': 'TeamPlayerFormation'}, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'type': {'value': 194, 'displayName': 'CaptainPlayerId'}, 'value': '111998'}]",[],False,,,,,,,,,,,,,,Qatar,,FormationSet,Successful,16,PreMatch,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5","1, 13, 14, 23, 2, 16, 5, 4, 15, 8, 11, 21, 22, 3, 6, 7, 9, 10, 12, 17, 18, 19, 20, 24, 25, 26",False,"458348,586823,447650,377211,377210,111998,454469,602023,454474,327718,260819,454468,447656,43670,111987,101530,126434,37757,112080,513008,452620,281129,377214,528495,528486,578636",4,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",111998,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944923935.0,1,0,0.0,1160,0.0,0.0,0,"{'value': 16, 'displayName': 'PreMatch'}","{'value': 34, 'displayName': 'FormationSet'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 30, 'displayName': 'InvolvedPlayers'}, 'value': '137263,397859,313012,422851,492688,371029,371027,351744,273229,383855,437419,374613,460442,393088,360292,391821,445292,377467,474201,320040,127148,484837,532188,445119,393094'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '16, 2, 22, 8, 4, 13, 17, 7, 9, 10, 20, 1, 18, 5, 6, 11, 12, 14, 15, 19, 21, 23, 24, 25, 26'}, {'type': {'value': 130, 'displayName': 'TeamFormation'}, 'value': '2'}, {'type': {'value': 131, 'displayName': 'TeamPlayerFormation'}, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'type': {'value': 194, 'displayName': 'CaptainPlayerId'}, 'value': '351744'}]",[],False,,,,,,,,,,,,,,Canada,,FormationSet,Successful,16,PreMatch,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5","16, 2, 22, 8, 4, 13, 17, 7, 9, 10, 20, 1, 18, 5, 6, 11, 12, 14, 15, 19, 21, 23, 24, 25, 26",False,"137263,397859,313012,422851,492688,371029,371027,351744,273229,383855,437419,374613,460442,393088,360292,391821,445292,377467,474201,320040,127148,484837,532188,445119,393094",2,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",351744,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924357.0,2,0,0.0,2379,0.0,0.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 32, 'displayName': 'Start'}","{'value': 1, 'displayName': 'Successful'}",[],[],False,,,,,,,,,,,,,,Qatar,,Start,Successful,1,FirstHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924359.0,2,0,0.0,1160,0.0,0.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 32, 'displayName': 'Start'}","{'value': 1, 'displayName': 'Successful'}",[],[],False,,,,,,,,,,,,,,Canada,,Start,Successful,1,FirstHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924361.0,3,0,0.0,1160,50.0,50.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.79'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,351744.0,51.6,52.5,,,,,,,,,,,Canada,Stephen Eustaquio,Pass,Successful,1,FirstHalf,Center,51.6,52.5,2.4,0.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944929527.0,953,0,0.0,1160,0.0,0.0,16,"{'value': 14, 'displayName': 'PostGame'}","{'value': 30, 'displayName': 'End'}","{'value': 1, 'displayName': 'Successful'}",[],[],False,,,,,,,,,,,,,,Canada,,End,Successful,14,PostGame,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944929533.0,542,0,0.0,2379,0.0,0.0,16,"{'value': 14, 'displayName': 'PostGame'}","{'value': 30, 'displayName': 'End'}","{'value': 1, 'displayName': 'Successful'}",[],[],False,,,,,,,,,,,,,,Qatar,,End,Successful,14,PostGame,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924363.0,4,0,2.0,1160,53.9,60.4,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.56'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,422851.0,54.0,75.0,,,,,,,,,,,Canada,Ismaël Koné,Pass,Successful,1,FirstHalf,Center,54.0,75.0,9.9,1.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924365.0,5,0,4.0,1160,55.4,76.9,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.90'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,313012.0,65.8,97.3,,,,,,,,,,,Canada,Richie Laryea,Pass,Successful,1,FirstHalf,Left,65.8,97.3,17.7,0.90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924367.0,6,0,7.0,1160,64.8,97.8,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 3, 'displayName': 'TakeOn'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '3'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,437419.0,,,,,,,,,,,,,Canada,Ali Ahmed,TakeOn,Unsuccessful,1,FirstHalf,Left,False,False,False,False,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924371.0,3,0,7.0,2379,35.2,2.2,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 7, 'displayName': 'Tackle'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '6'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 142]",True,454469.0,,,,,,,,,,,,,Qatar,Jassem Gaber,Tackle,Unsuccessful,1,FirstHalf,Back,False,False,False,False,6,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924369.0,7,0,8.0,1160,66.3,97.5,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[91],True,437419.0,,,,,,,,,,,,,Canada,Ali Ahmed,BallTouch,Successful,1,FirstHalf,Left,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924377.0,5,0,17.0,2379,37.6,0.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '1.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.56'}]","[91, 212, 36, 37, 216]",True,586823.0,40.7,1.9,,,,,,,,,,,Qatar,Ayoub Al Oui,Pass,Successful,1,FirstHalf,Back,40.7,1.9,3.8,0.56,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924379.0,6,0,18.0,2379,40.7,1.9,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.00'}]","[91, 117, 30, 35, 37, 216, 218]",True,327718.0,33.5,3.5,,,,,,,,,,,Qatar,Edmílson Junior,Pass,Successful,1,FirstHalf,Back,33.5,3.5,7.6,3.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924381.0,7,0,19.0,2379,33.1,4.1,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.47'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '9'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 118, 120, 29, 36, 37, 216, 218]",True,586823.0,35.4,5.9,,,,,,,,,,,Qatar,Ayoub Al Oui,Pass,Unsuccessful,1,FirstHalf,Back,35.4,5.9,2.7,0.47,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924383.0,9,0,19.0,1160,64.6,94.1,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 74, 'displayName': 'BlockedPass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '7'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,437419.0,,,,,,,,,,,,,Canada,Ali Ahmed,BlockedPass,Successful,1,FirstHalf,Left,False,False,False,False,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924387.0,9,0,26.0,2379,8.3,2.2,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.05'}]","[91, 118, 120, 128, 36, 37, 215, 218]",True,377210.0,30.1,4.0,,,,,,,,,,,Qatar,Pedro Miguel,Pass,Unsuccessful,1,FirstHalf,Back,30.1,4.0,22.9,0.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924389.0,10,0,27.0,1160,68.0,83.8,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,351744.0,,,,,,,,,,,,,Canada,Stephen Eustaquio,BallTouch,Unsuccessful,1,FirstHalf,Left,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924393.0,10,0,28.0,2379,23.2,15.2,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.07'}]","[91, 118, 120, 128, 36, 37, 215, 218]",True,377211.0,28.8,15.8,,,,,,,,,,,Qatar,Assim Madibo,Pass,Unsuccessful,1,FirstHalf,Back,28.8,15.8,5.9,0.07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924391.0,11,0,29.0,1160,67.9,79.8,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[91],True,351744.0,,,,,,,,,,,,,Canada,Stephen Eustaquio,BallTouch,Successful,1,FirstHalf,Left,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924421.0,16,0,30.0,2379,25.3,13.1,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,454469.0,,,,,,,,,,,,,Qatar,Jassem Gaber,BallTouch,Successful,1,FirstHalf,Back,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924395.0,11,0,31.0,2379,26.1,25.2,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.85'}]","[91, 117, 30, 35, 37, 215, 218]",True,377211.0,23.5,39.1,,,,,,,,,,,Qatar,Assim Madibo,Pass,Successful,1,FirstHalf,Back,23.5,39.1,9.8,1.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6,Qatar,Canada,2026-06-18,1953857,2944924397.0,12,0,32.0,2379,24.6,38.5,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.81'}]","[91, 117, 127, 36, 37, 216, 218]",True,111998.0,47.2,75.0,,,,,,,,,,,Qatar,Boualem Khoukhi,Pass,Successful,1,FirstHalf,Back,47.2,75.0,34.3,0.81,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
